company,time,Mclsprc,Mnshrtrd,Mnvaltrd,Msmvosd,returns1,shizhi,returns
589,May-10,12.26,98713747,1271996774,2077509.35,-0.075862386,2880329.225,-0.005669848
589,May-09,8.87,172056922,1512313430,1502862.89,0.049747136,2153149.973,0.051845061
589,May-08,8.15,121809002,1081674807,1380859.87,-0.052157903,976202.98,-0.062041818
589,May-07,10.5,234129539,2738287568,1778664.78,0.002073009,1616266.505,-0.009378935
589,May-06,4.52,135852283,616008812.1,765630.28,0.039188383,777487.3867,0.005726245
589,May-05,3.38,12501451,43433508,421216.41,0.006472467,448425.165,0.008210766
589,May-04,5.24,4351112,23098084,653010.06,-0.027302912,522158.8067,-0.033143249
589,May-03,6.29,14659670,91151547,783861.31,-0.00412308,719058.7833,-0.016437201
589,May-02,7.48,46327627,349872907.5,932159.4,0.012964977,967676.1633,-0.003054564
589,May-01,11.75,28629013,337806745.6,1464287.82,0.048848568,1234363.475,-0.023395951
597,May-17,10.66,138130532,1513833988,4674916.18,-0.015211869,5263324.993,0.002891826
597,May-16,8.72,153918669,1377105846,3824117.82,-0.041302122,4162563.522,0.004676171
597,May-15,14.17,356964576,5030021585,4701080.49,0.01847008,3836806.912,-0.032063881
597,May-14,9.45,121187163,1050185678,3127870.77,0.094047152,3555842.347,0.034517636
597,May-13,7.48,83590553,611158238.9,2475862.17,0.016569101,2111764.793,-0.010474075
597,May-12,8.64,128215722,1026430419,2859819.4,0.076775176,2217684.027,-0.007581829
597,May-11,16.25,56312604,1059711503,4889943.76,-0.083833259,3948695.602,-0.05117006
597,May-10,17.92,62153385,1140360270,5392375.48,-0.042448935,5129577.415,-0.009791025
597,May-09,19.31,136896588,2846320657,5789511.88,-0.049474983,7031748.765,0.016124905
597,May-08,20,162091746,3134158079,3399057.1,0.084336396,2291530.995,-0.048649601
597,May-07,14.02,333453680,4206501987,2252274.49,0.175008423,2229701.835,0.025024732
597,May-06,3.4,143039216,473637708.1,503062.72,0.13527957,541778.8183,0.032662902
597,May-05,3.13,8465094,26240381,340575.3,-0.025593746,326067.3,-0.009790014
597,May-04,6.63,9607306,65418128,721410.3,-0.007790244,568894.95,-0.033315696
597,May-03,11.29,78897436,879980648,1228464.9,0.05052788,933408.45,-0.026074674
597,May-02,8.25,38866043,342626863.7,897682.5,-0.056211644,986725.35,0.001147131
597,May-01,10.26,14721100,152310595.7,1116390.6,0.006825987,995611.5,-0.015438536
599,May-17,6.29,127200261,849523474.8,3949851.69,-0.067636694,4143471.875,-0.012082826
599,May-16,6.71,346941515,2393304756,4213691.27,-0.062018441,4606173.695,-0.00056329
599,May-15,13.23,886817978,10943412979,6943232.71,0.06503612,5067043.505,-0.01925158
599,May-14,4.29,46605447,203249018.3,2251435.75,0.007144841,2748147.12,0.031821475
599,May-13,3.78,148514292,556663862.8,1983782.55,0.037162325,1913807.855,0.007709638
599,May-12,4.31,274316257,1228381924,2261931.95,0.002019978,1952293.935,-0.012893807
